ts,side,price,qty,fee,cash_after,position_after,unrealized_pnl_at_fill
2024-10-01T13:00:00+00:00,buy,63396.2,0.00075000,0.1188678750000,952.3339821250000,0.00075000,-0.234562500000000000
2024-10-01T14:00:00+00:00,buy,62980.0,0.00075000,0.1180875000000,904.9808946250000,0.00150000,-0.634425000000000000
2024-10-01T15:00:00+00:00,buy,62773.2,0.00075000,0.1176997500000,857.7832948750000,0.00225000,-1.679175000000000000
2024-10-01T16:00:00+00:00,buy,62635.8,0.00075000,0.1174421250000,810.6890027500000,0.00300000,-1.814400000000000000
2024-10-01T17:00:00+00:00,buy,62533.0,0.00075000,0.1172493750000,763.6720033750000,0.00375000,-4.102650000000000000
2024-10-01T18:00:00+00:00,buy,62450.9,0.00075000,0.1170954375000,716.7167329375000,0.00450000,-2.896200000000000000
2024-10-01T19:00:00+00:00,buy,62382.5,0.00075000,0.1169671875000,669.8128907500000,0.00525000,-4.599225000000000000000000015
2024-10-01T20:00:00+00:00,buy,62324.0,0.00075000,0.1168575000000,622.9530332500000,0.00600000,-10.2279000000000000000000000
2024-10-01T21:00:00+00:00,buy,62272.8,0.00075000,0.1167615000000,576.1316717500000,0.00675000,-11.26784999999999999999999999
2024-10-01T22:00:00+00:00,buy,62227.4,0.00075000,0.1166763750000,529.3444453750000,0.00750000,-12.7914750000000000000000000
2024-10-01T23:00:00+00:00,buy,62186.6,0.00075000,0.1165998750000,482.5878955000000,0.00825000,-14.17529999999999999999999998
2024-10-02T00:00:00+00:00,buy,62149.4,0.00075000,0.1165301250000,435.8593153750000,0.00900000,-14.12984999999999999999999997
2024-10-02T01:00:00+00:00,buy,62115.5,0.00075000,0.1164665625000,389.1562238125000,0.00975000,-12.00329999999999999999999998
2024-10-02T02:00:00+00:00,buy,62084.0,0.00025000,0.0388025000000,373.5964213125000,0.01000000,-8.4284750000000000000000000
2024-10-07T00:00:00+00:00,sell,62827.8,0.00125000,0.1963368750000,451.9348344375000,0.00875000,5.9688343750000000000000000
2024-10-07T01:00:00+00:00,sell,62827.8,0.00187500,0.2945053125000,569.4424541250000,0.00687500,8.9533296875000000000000000
2024-10-07T02:00:00+00:00,sell,62827.8,0.00187500,0.2945053125000,686.9500738125000,0.00500000,6.3542625000000000000000000
2024-10-07T03:00:00+00:00,sell,62827.8,0.00187500,0.2945053125000,804.4576935000000,0.00312500,3.3959453125000000000000000
2024-10-07T04:00:00+00:00,sell,62827.8,0.00187500,0.2945053125000,921.9653131875000,0.00125000,1.3750656250000000000000000
2024-10-07T05:00:00+00:00,sell,62827.8,0.00125000,0.1963368750000,1000.3037263125000,0E-8,0
2024-10-07T10:00:00+00:00,buy,63083.5,0.00075000,0.1182815625000,952.8728197500000,0.00075000,-0.013012500000000000
2024-10-07T14:00:00+00:00,sell,63430.5,0.00075000,0.1189321875000,1000.3267625625000,0E-8,0
2024-10-07T22:00:00+00:00,buy,63019.0,0.00075000,0.1181606250000,952.9443519375000,0.00075000,-0.062662500000000000
2024-10-07T23:00:00+00:00,buy,62605.2,0.00075000,0.1173847500000,905.8730671875000,0.00150000,-0.723675000000000000
2024-10-08T00:00:00+00:00,buy,62399.7,0.00075000,0.1169994375000,858.9562927500000,0.00225000,-0.7232249999999999999999999925
2024-10-08T17:00:00+00:00,buy,62263.1,0.00187500,0.2918582812500,741.9211219687500,0.00412500,-0.9292500000000000000000000112
2024-10-09T11:00:00+00:00,buy,62077.3,0.00075000,0.1163949375000,695.2467520312500,0.00487500,-13.01773125000000000000000002
2024-10-09T12:00:00+00:00,buy,62014.6,0.00075000,0.1162773750000,648.6195246562500,0.00562500,-2.255943750000000000000000019
2024-10-09T13:00:00+00:00,buy,61960.2,0.00075000,0.1161753750000,602.0331992812500,0.00637500,-2.717137500000000000000000026
2024-10-09T14:00:00+00:00,buy,61912.4,0.00075000,0.1160857500000,555.4828135312500,0.00712500,-3.324468750000000000000000034
2024-10-09T17:00:00+00:00,buy,61869.6,0.00075000,0.1160055000000,508.9646080312500,0.00787500,-3.971325000000000000000000015
2024-10-09T18:00:00+00:00,buy,61830.9,0.00075000,0.1159329375000,462.4755000937500,0.00862500,-6.102675000000000000000000038
2024-10-09T19:00:00+00:00,buy,61795.6,0.00075000,0.1158667500000,416.0129333437500,0.00937500,-10.8420000000000000000000000
2024-10-09T20:00:00+00:00,buy,61763.1,0.00062500,0.0965048437500,377.3144910000000,0.01000000,-14.2316250000000000000000000
2024-10-11T17:00:00+00:00,sell,62487.7,0.00062500,0.0976370312500,416.2716664687500,0.00937500,3.7048828125000000000000000
2024-10-11T18:00:00+00:00,sell,62487.7,0.00125000,0.1952740625000,494.1860174062500,0.00812500,5.5850234375000000000000000
2024-10-11T19:00:00+00:00,sell,62487.7,0.00187500,0.2929110937500,611.0575438125000,0.00625000,6.1071093750000000000000000
2024-10-11T20:00:00+00:00,sell,62487.7,0.00187500,0.2929110937500,727.9290702187500,0.00437500,3.7806015625000000000000000
2024-10-11T21:00:00+00:00,sell,62487.7,0.00125000,0.1952740625000,805.8434211562500,0.00312500,2.5557421875000000000000000
2024-10-11T22:00:00+00:00,sell,62487.7,0.00062500,0.0976370312500,844.8005966250000,0.00250000,1.2467187500000000000000000
2024-10-11T23:00:00+00:00,sell,62487.7,0.00062500,0.0976370312500,883.7577720937500,0.00187500,0.6710390625000000000000000
2024-10-12T00:00:00+00:00,sell,62487.7,0.00050000,0.0781096250000,914.9235124687500,0.00137500,0.7238515625000000000000000
2024-10-12T01:00:00+00:00,sell,62487.7,0.00100000,0.1562192500000,977.2549932187500,0.00037500,0.2734265625000000000000000
2024-10-12T02:00:00+00:00,sell,62487.7,0.00025000,0.0390548125000,992.8378634062500,0.00012500,0.0621046875000000000000000
2024-10-12T03:00:00+00:00,sell,62487.7,0.00012500,0.0195274062500,1000.6292985000000,0E-8,0
2024-10-13T15:00:00+00:00,buy,62242.2,0.00075000,0.1167041250000,953.8309443750000,0.00075000,-0.033375000000000000
2024-10-13T17:00:00+00:00,sell,62584.5,0.00050000,0.0782306250000,985.0449637500000,0.00025000,0.101825000000000000
2024-10-13T20:00:00+00:00,sell,62584.5,0.00025000,0.0391153125000,1000.6519734375000,0E-8,0
2024-10-21T09:00:00+00:00,buy,68360.6,0.00075000,0.1281761250000,949.2533473125000,0.00075000,-0.101887500000000000
2024-10-21T13:00:00+00:00,buy,67911.8,0.00075000,0.1273346250000,898.1921626875000,0.00150000,-0.645675000000000000
2024-10-21T14:00:00+00:00,buy,67688.8,0.00075000,0.1269165000000,847.2986461875000,0.00225000,-1.470075000000000000000000008
2024-10-21T15:00:00+00:00,buy,67540.7,0.00075000,0.1266388125000,796.5164823750000,0.00300000,-2.4636750000000000000000000
2024-10-21T16:00:00+00:00,buy,67429.8,0.00075000,0.1264308750000,745.8177015000000,0.00375000,-2.5458375000000000000000000
2024-10-21T18:00:00+00:00,buy,67341.3,0.00075000,0.1262649375000,695.1854615625000,0.00450000,-1.820325000000000000000000015
2024-10-22T00:00:00+00:00,buy,67267.6,0.00187500,0.3153168750000,568.7433946875000,0.00637500,-3.625537499999999999999999996
2024-10-22T09:00:00+00:00,buy,67137.7,0.00187500,0.3147079687500,442.5454992187500,0.00825000,-4.459687499999999999999999985
2024-10-22T13:00:00+00:00,buy,67037.5,0.00075000,0.1256953125000,392.1416789062500,0.00900000,-4.636762499999999999999999970
2024-10-23T07:00:00+00:00,buy,67000.8,0.00075000,0.1256265000000,341.7654524062500,0.00975000,-4.775850000000000000000000008
2024-10-23T08:00:00+00:00,buy,66966.9,0.00025000,0.0418543125000,324.9818730937500,0.01000000,-6.4601375000000000000000000
2024-10-24T15:00:00+00:00,sell,67769.2,0.00025000,0.0423557500000,341.8818173437500,0.00975000,3.9193659375000000000000000
2024-10-24T18:00:00+00:00,sell,67769.2,0.00025000,0.0423557500000,358.7817615937500,0.00950000,3.9898693750000000000000000
2024-10-24T19:00:00+00:00,sell,67769.2,0.00100000,0.1694230000000,426.3815385937500,0.00850000,5.4084331250000000000000000
2024-10-24T20:00:00+00:00,sell,67769.2,0.00100000,0.1694230000000,493.9813155937500,0.00750000,5.6368968750000000000000000
2024-10-24T21:00:00+00:00,sell,67769.2,0.00187500,0.3176681250000,620.7308974687500,0.00562500,6.1981101562500000000000000
2024-10-24T22:00:00+00:00,sell,67769.2,0.00187500,0.3176681250000,747.4804793437500,0.00375000,3.6083859375000000000000000
2024-10-24T23:00:00+00:00,sell,67769.2,0.00125000,0.2117787500000,831.9802005937500,0.00250000,1.9628406250000000000000000
2024-10-25T00:00:00+00:00,sell,67769.2,0.00125000,0.2117787500000,916.4799218437500,0.00125000,0.8687328125000000000000000
2024-10-25T01:00:00+00:00,sell,67769.2,0.00062500,0.1058893750000,958.7297824687500,0.00062500,0.3376789062500000000000000
2024-10-25T02:00:00+00:00,sell,67769.2,0.00062500,0.1058893750000,1000.9796430937500,0E-8,0
2024-10-25T17:00:00+00:00,buy,67451.6,0.00150000,0.2529435000000,899.5492995937500,0.00150000,-0.224475000000000000
2024-10-25T18:00:00+00:00,buy,67008.7,0.00075000,0.1256413125000,849.1671332812500,0.00225000,-1.160137500000000000000000008
2024-10-25T20:00:00+00:00,buy,66862.0,0.00075000,0.1253662500000,798.8952670312500,0.00300000,-1.0254750000000000000000000
2024-10-25T23:00:00+00:00,buy,66752.2,0.00075000,0.1251603750000,748.7059566562500,0.00375000,-3.3186375000000000000000000
2024-10-27T13:00:00+00:00,sell,67474.3,0.00050000,0.0843428750000,782.3587637812500,0.00325000,1.5199600000000000000000000
