ts,side,price,qty,fee,cash_after,position_after,unrealized_pnl_at_fill
2022-05-01T19:00:00+00:00,buy,37937.9,0.00150000,0.1422671250000,942.9508828750000,0.00150000,-0.104700000000000000
2022-05-01T21:00:00+00:00,sell,38203.5,0.00050000,0.0477543750000,962.0048785000000,0.00100000,0.354100000000000000
2022-05-01T22:00:00+00:00,sell,38203.5,0.00100000,0.0955087500000,1000.1128697500000,0E-8,0
2022-05-02T11:00:00+00:00,buy,38654.4,0.00150000,0.1449540000000,941.9863157500000,0.00150000,-0.052500000000000000
2022-05-02T17:00:00+00:00,buy,38457.9,0.00075000,0.0721085625000,913.0707821875000,0.00225000,-0.436387500000000000
2022-05-02T18:00:00+00:00,buy,38392.7,0.00075000,0.0719863125000,884.2042708750000,0.00300000,-0.867450000000000000
2022-05-03T13:00:00+00:00,buy,38343.9,0.00150000,0.1437896250000,826.5446312500000,0.00450000,-0.6398249999999999999999999850
2022-05-03T16:00:00+00:00,buy,38279.0,0.00075000,0.0717731250000,797.7636081250000,0.00525000,-1.0531500000000000000000000
2022-05-03T17:00:00+00:00,buy,38251.1,0.00075000,0.0717208125000,769.0035623125000,0.00600000,-1.4187750000000000000000000
2022-05-03T18:00:00+00:00,buy,38226.8,0.00075000,0.0716752500000,740.2617870625000,0.00675000,-3.801975000000000000000000030
2022-05-03T19:00:00+00:00,buy,38205.3,0.00075000,0.0716349375000,711.5361771250000,0.00750000,-5.4921750000000000000000000
2022-05-03T20:00:00+00:00,buy,38185.8,0.00075000,0.0715983750000,682.8252287500000,0.00825000,-5.7172500000000000000000000
2022-05-03T21:00:00+00:00,buy,38168.1,0.00075000,0.0715651875000,654.1275885625000,0.00900000,-4.571025000000000000000000030
2022-05-03T22:00:00+00:00,buy,38152.0,0.00075000,0.0715350000000,625.4420535625000,0.00975000,-5.247412499999999999999999962
2022-05-03T23:00:00+00:00,buy,38137.1,0.00025000,0.0238356875000,615.8839428750000,0.01000000,-6.2867500000000000000000000
2022-05-04T08:00:00+00:00,sell,38595.4,0.00125000,0.1206106250000,664.0075822500000,0.00875000,4.6490937500000000000000000
2022-05-04T09:00:00+00:00,sell,38595.4,0.00187500,0.1809159375000,736.1930413125000,0.00687500,4.2777968750000000000000000
2022-05-04T10:00:00+00:00,sell,38595.4,0.00187500,0.1809159375000,808.3785003750000,0.00500000,3.0711250000000000000000000
2022-05-04T11:00:00+00:00,sell,38595.4,0.00187500,0.1809159375000,880.5639594375000,0.00312500,2.0022656250000000000000000
2022-05-04T12:00:00+00:00,sell,38595.4,0.00187500,0.1809159375000,952.7494185000000,0.00125000,0.8524062500000000000000000
2022-05-04T13:00:00+00:00,sell,38595.4,0.00125000,0.1206106250000,1000.8730578750000,0E-8,0
2022-05-05T13:00:00+00:00,buy,39318.9,0.00075000,0.0737229375000,971.3101599375000,0.00075000,-0.067612500000000000
2022-05-05T14:00:00+00:00,buy,39119.0,0.00075000,0.0733481250000,941.8975618125000,0.00150000,-0.928200000000000000
2022-05-05T15:00:00+00:00,buy,39019.6,0.00075000,0.0731617500000,912.5597000625000,0.00225000,-4.013662500000000000
2022-05-05T16:00:00+00:00,buy,38953.5,0.00075000,0.0730378125000,883.2715372500000,0.00300000,-6.144750000000000000
2022-05-05T17:00:00+00:00,buy,38904.0,0.00075000,0.0729450000000,854.0205922500000,0.00375000,-7.807312500000000000
2022-05-05T18:00:00+00:00,buy,38864.4,0.00075000,0.0728707500000,824.7994215000000,0.00450000,-11.613825000000000000
2022-05-05T19:00:00+00:00,buy,38831.5,0.00075000,0.0728090625000,795.6029874375000,0.00525000,-15.78914999999999999999999998
2022-05-05T20:00:00+00:00,buy,38803.3,0.00075000,0.0727561875000,766.4277562500000,0.00600000,-16.0171500000000000000000000
2022-05-05T21:00:00+00:00,buy,38778.6,0.00075000,0.0727098750000,737.2710963750000,0.00675000,-16.71945000000000000000000003
2022-05-05T22:00:00+00:00,buy,38756.7,0.00075000,0.0726688125000,708.1309025625000,0.00750000,-19.3916250000000000000000000
2022-05-05T23:00:00+00:00,buy,38737.0,0.00075000,0.0726318750000,679.0055206875000,0.00825000,-20.71620000000000000000000004
2022-05-06T00:00:00+00:00,buy,38719.1,0.00075000,0.0725983125000,649.8935973750000,0.00900000,-21.70635000000000000000000003
2022-05-06T01:00:00+00:00,buy,38702.7,0.00075000,0.0725675625000,620.7940048125000,0.00975000,-25.19452500000000000000000004
2022-05-06T02:00:00+00:00,buy,38687.6,0.00025000,0.0241797500000,611.0979250625000,0.01000000,-24.6131250000000000000000000
