ts,eth_price,funding_apr,in_position,cash,unrealized_pnl,total_funding_income_cumulative,account_value
2024-12-20T20:00:00+00:00,3440.01000000,10.95000000,True,2347.80817060,59.26661860,59.26661860,2557.17297060
2024-12-20T21:00:00+00:00,3437.73000000,10.95000000,True,2347.84254790,59.30099590,59.30099590,2557.20734790
2024-12-20T22:00:00+00:00,3470.40000000,10.95000000,True,2347.87725190,59.33569990,59.33569990,2557.24205190
2024-12-20T23:00:00+00:00,3472.00000000,10.95000000,True,2347.91197190,59.37041990,59.37041990,2557.27677190
2024-12-21T00:00:00+00:00,3458.10000000,10.95000000,True,2347.94655290,59.40500090,59.40500090,2557.31135290
2024-12-21T01:00:00+00:00,3471.51000000,10.95000000,True,2347.98126800,59.43971600,59.43971600,2557.34606800
2024-12-21T02:00:00+00:00,3473.09000000,10.95000000,True,2348.01599890,59.47444690,59.47444690,2557.38079890
2024-12-21T03:00:00+00:00,3463.15000000,10.95000000,True,2348.05063040,59.50907840,59.50907840,2557.41543040
2024-12-21T04:00:00+00:00,3480.91000000,10.95000000,True,2348.08543950,59.54388750,59.54388750,2557.45023950
2024-12-21T05:00:00+00:00,3527.76000000,10.95000000,True,2348.12071710,59.57916510,59.57916510,2557.48551710
2024-12-21T06:00:00+00:00,3528.09000000,10.95000000,True,2348.15599800,59.61444600,59.61444600,2557.52079800
2024-12-21T07:00:00+00:00,3523.00000000,10.95000000,True,2348.19122800,59.64967600,59.64967600,2557.55602800
2024-12-21T08:00:00+00:00,3482.31000000,10.95000000,True,2348.22605110,59.68449910,59.68449910,2557.59085110
2024-12-21T09:00:00+00:00,3479.40000000,10.95000000,True,2348.26084510,59.71929310,59.71929310,2557.62564510
2024-12-21T10:00:00+00:00,3465.68000000,10.95000000,True,2348.29550190,59.75394990,59.75394990,2557.66030190
2024-12-21T11:00:00+00:00,3441.61000000,10.95000000,True,2348.32991800,59.78836600,59.78836600,2557.69471800
2024-12-21T12:00:00+00:00,3402.29000000,10.95000000,True,2348.36394090,59.82238890,59.82238890,2557.72874090
2024-12-21T13:00:00+00:00,3392.17000000,10.95000000,True,2348.39786260,59.85631060,59.85631060,2557.76266260
2024-12-21T14:00:00+00:00,3372.02000000,10.95000000,True,2348.43158280,59.89003080,59.89003080,2557.79638280
2024-12-21T15:00:00+00:00,3388.50000000,10.95000000,True,2348.46546780,59.92391580,59.92391580,2557.83026780
2024-12-21T16:00:00+00:00,3370.86000000,10.95000000,True,2348.49917640,59.95762440,59.95762440,2557.86397640
2024-12-21T17:00:00+00:00,3380.92000000,10.95000000,True,2348.53298560,59.99143360,59.99143360,2557.89778560
2024-12-21T18:00:00+00:00,3360.01000000,10.95000000,True,2348.56658570,60.02503370,60.02503370,2557.93138570
2024-12-21T19:00:00+00:00,3358.29000000,10.95000000,True,2348.60016860,60.05861660,60.05861660,2557.96496860
2024-12-21T20:00:00+00:00,3355.21000000,10.95000000,True,2348.63372070,60.09216870,60.09216870,2557.99852070
2024-12-21T21:00:00+00:00,3317.86000000,10.95000000,True,2348.66689930,60.12534730,60.12534730,2558.03169930
2024-12-21T22:00:00+00:00,3329.42000000,10.95000000,True,2348.70019350,60.15864150,60.15864150,2558.06499350
2024-12-21T23:00:00+00:00,3337.39000000,10.95000000,True,2348.73356740,60.19201540,60.19201540,2558.09836740
2024-12-22T00:00:00+00:00,3358.14000000,10.95000000,True,2348.76714880,60.22559680,60.22559680,2558.13194880
2024-12-22T01:00:00+00:00,3356.14000000,10.95000000,True,2348.80071020,60.25915820,60.25915820,2558.16551020
2024-12-22T02:00:00+00:00,3333.80000000,10.95000000,True,2348.83404820,60.29249620,60.29249620,2558.19884820
2024-12-22T03:00:00+00:00,3351.81000000,10.95000000,True,2348.86756630,60.32601430,60.32601430,2558.23236630
2024-12-22T04:00:00+00:00,3316.17000000,10.95000000,True,2348.90072800,60.35917600,60.35917600,2558.26552800
2024-12-22T05:00:00+00:00,3328.22000000,10.95000000,True,2348.93401020,60.39245820,60.39245820,2558.29881020
2024-12-22T06:00:00+00:00,3340.80000000,10.95000000,True,2348.96741820,60.42586620,60.42586620,2558.33221820
2024-12-22T07:00:00+00:00,3328.04000000,10.95000000,True,2349.00069860,60.45914660,60.45914660,2558.36549860
2024-12-22T08:00:00+00:00,3354.57000000,10.95000000,True,2349.03424430,60.49269230,60.49269230,2558.39904430
2024-12-22T09:00:00+00:00,3379.71000000,10.95000000,True,2349.06804140,60.52648940,60.52648940,2558.43284140
2024-12-22T10:00:00+00:00,3377.07000000,10.95000000,True,2349.10181210,60.56026010,60.56026010,2558.46661210
2024-12-22T11:00:00+00:00,3380.01000000,10.95000000,True,2349.13561220,60.59406020,60.59406020,2558.50041220
2024-12-22T12:00:00+00:00,3375.68000000,10.95000000,True,2349.16936900,60.62781700,60.62781700,2558.53416900
2024-12-22T13:00:00+00:00,3369.18000000,10.95000000,True,2349.20306080,60.66150880,60.66150880,2558.56786080
2024-12-22T14:00:00+00:00,3274.80000000,10.95000000,True,2349.23580880,60.69425680,60.69425680,2558.60060880
2024-12-22T15:00:00+00:00,3300.50000000,10.95000000,True,2349.26881380,60.72726180,60.72726180,2558.63361380
2024-12-22T16:00:00+00:00,3328.24000000,10.95000000,True,2349.30209620,60.76054420,60.76054420,2558.66689620
2024-12-22T17:00:00+00:00,3312.48000000,10.95000000,True,2349.33522100,60.79366900,60.79366900,2558.70002100
2024-12-22T18:00:00+00:00,3307.81000000,10.95000000,True,2349.36829910,60.82674710,60.82674710,2558.73309910
2024-12-22T19:00:00+00:00,3242.49000000,10.95000000,True,2349.40072400,60.85917200,60.85917200,2558.76552400
2024-12-22T20:00:00+00:00,3286.32000000,10.95000000,True,2349.43358720,60.89203520,60.89203520,2558.79838720
2024-12-22T21:00:00+00:00,3281.40000000,10.95000000,True,2349.46640120,60.92484920,60.92484920,2558.83120120
2024-12-22T22:00:00+00:00,3284.74000000,10.95000000,True,2349.49924860,60.95769660,60.95769660,2558.86404860
2024-12-22T23:00:00+00:00,3276.69000000,10.95000000,True,2349.53201550,60.99046350,60.99046350,2558.89681550
2024-12-23T00:00:00+00:00,3251.46000000,10.95000000,True,2349.56453010,61.02297810,61.02297810,2558.92933010
2024-12-23T01:00:00+00:00,3258.51000000,10.95000000,True,2349.59711520,61.05556320,61.05556320,2558.96191520
2024-12-23T02:00:00+00:00,3278.91000000,10.95000000,True,2349.62990430,61.08835230,61.08835230,2558.99470430
2024-12-23T03:00:00+00:00,3346.95000000,10.95000000,True,2349.66337380,61.12182180,61.12182180,2559.02817380
2024-12-23T04:00:00+00:00,3323.01000000,10.95000000,True,2349.69660390,61.15505190,61.15505190,2559.06140390
2024-12-23T05:00:00+00:00,3313.34000000,10.95000000,True,2349.72973730,61.18818530,61.18818530,2559.09453730
2024-12-23T06:00:00+00:00,3274.51000000,10.95000000,True,2349.76248240,61.22093040,61.22093040,2559.12728240
2024-12-23T07:00:00+00:00,3298.49000000,10.95000000,True,2349.79546730,61.25391530,61.25391530,2559.16026730
2024-12-23T08:00:00+00:00,3313.80000000,10.95000000,True,2349.82860530,61.28705330,61.28705330,2559.19340530
2024-12-23T09:00:00+00:00,3336.44000000,10.95000000,True,2349.86196970,61.32041770,61.32041770,2559.22676970
2024-12-23T10:00:00+00:00,3347.42000000,10.95000000,True,2349.89544390,61.35389190,61.35389190,2559.26024390
2024-12-23T11:00:00+00:00,3335.41000000,10.95000000,True,2349.92879800,61.38724600,61.38724600,2559.29359800
2024-12-23T12:00:00+00:00,3344.48000000,10.95000000,True,2349.96224280,61.42069080,61.42069080,2559.32704280
2024-12-23T13:00:00+00:00,3312.36000000,10.95000000,True,2349.99536640,61.45381440,61.45381440,2559.36016640
2024-12-23T14:00:00+00:00,3308.84000000,10.95000000,True,2350.02845480,61.48690280,61.48690280,2559.39325480
2024-12-23T15:00:00+00:00,3270.22000000,10.95000000,True,2350.06115700,61.51960500,61.51960500,2559.42595700
2024-12-23T16:00:00+00:00,3370.82000000,10.95000000,True,2350.09486520,61.55331320,61.55331320,2559.45966520
2024-12-23T17:00:00+00:00,3332.46000000,10.95000000,True,2350.12818980,61.58663780,61.58663780,2559.49298980
2024-12-23T18:00:00+00:00,3300.15000000,10.95000000,True,2350.16119130,61.61963930,61.61963930,2559.52599130
2024-12-23T19:00:00+00:00,3331.99000000,10.95000000,True,2350.19451120,61.65295920,61.65295920,2559.55931120
2024-12-23T20:00:00+00:00,3398.21000000,10.95000000,True,2350.22849330,61.68694130,61.68694130,2559.59329330
2024-12-23T21:00:00+00:00,3420.97000000,10.95000000,True,2350.26270300,61.72115100,61.72115100,2559.62750300
2024-12-23T22:00:00+00:00,3452.01000000,10.95000000,True,2350.29722310,61.75567110,61.75567110,2559.66202310
2024-12-23T23:00:00+00:00,3417.84000000,10.95000000,True,2350.33140150,61.78984950,61.78984950,2559.69620150
2024-12-24T00:00:00+00:00,3415.47000000,10.95000000,True,2350.36555620,61.82400420,61.82400420,2559.73035620
2024-12-24T01:00:00+00:00,3378.42000000,10.95000000,True,2350.39934040,61.85778840,61.85778840,2559.76414040
2024-12-24T02:00:00+00:00,3368.59000000,10.95000000,True,2350.43302630,61.89147430,61.89147430,2559.79782630
2024-12-24T03:00:00+00:00,3392.48000000,10.95000000,True,2350.46695110,61.92539910,61.92539910,2559.83175110
2024-12-24T04:00:00+00:00,3407.42000000,10.95000000,True,2350.50102530,61.95947330,61.95947330,2559.86582530
2024-12-24T05:00:00+00:00,3417.12000000,10.95000000,True,2350.53519650,61.99364450,61.99364450,2559.89999650
2024-12-24T06:00:00+00:00,3389.84000000,10.95000000,True,2350.56909490,62.02754290,62.02754290,2559.93389490
2024-12-24T07:00:00+00:00,3396.10000000,10.95000000,True,2350.60305590,62.06150390,62.06150390,2559.96785590
