ts,eth_price,funding_apr,in_position,cash,unrealized_pnl,total_funding_income_cumulative,account_value
2024-10-07T17:00:00+00:00,2473.99000000,21.90000000,True,2296.44596940,7.90441740,7.90441740,2505.81076940
2024-10-07T18:00:00+00:00,2425.11000000,21.90000000,True,2296.49447160,7.95291960,7.95291960,2505.85927160
2024-10-07T19:00:00+00:00,2445.36000000,21.90000000,True,2296.54337880,8.00182680,8.00182680,2505.90817880
2024-10-07T20:00:00+00:00,2440.52000000,21.90000000,True,2296.59218920,8.05063720,8.05063720,2505.95698920
2024-10-07T21:00:00+00:00,2452.45000000,21.90000000,True,2296.64123820,8.09968620,8.09968620,2506.00603820
2024-10-07T22:00:00+00:00,2419.00000000,21.90000000,True,2296.68961820,8.14806620,8.14806620,2506.05441820
2024-10-07T23:00:00+00:00,2422.10000000,21.90000000,True,2296.73806020,8.19650820,8.19650820,2506.10286020
2024-10-08T00:00:00+00:00,2434.66000000,21.90000000,True,2296.78675340,8.24520140,8.24520140,2506.15155340
2024-10-08T01:00:00+00:00,2433.54000000,21.90000000,True,2296.83542420,8.29387220,8.29387220,2506.20022420
2024-10-08T02:00:00+00:00,2445.27000000,21.90000000,True,2296.88432960,8.34277760,8.34277760,2506.24912960
2024-10-08T03:00:00+00:00,2437.48000000,21.90000000,True,2296.93307920,8.39152720,8.39152720,2506.29787920
2024-10-08T04:00:00+00:00,2438.27000000,21.90000000,True,2296.98184460,8.44029260,8.44029260,2506.34664460
2024-10-08T05:00:00+00:00,2427.10000000,21.90000000,True,2297.03038660,8.48883460,8.48883460,2506.39518660
2024-10-08T06:00:00+00:00,2435.09000000,21.90000000,True,2297.07908840,8.53753640,8.53753640,2506.44388840
2024-10-08T07:00:00+00:00,2426.80000000,21.90000000,True,2297.12762440,8.58607240,8.58607240,2506.49242440
2024-10-08T08:00:00+00:00,2425.59000000,21.90000000,True,2297.17613620,8.63458420,8.63458420,2506.54093620
2024-10-08T09:00:00+00:00,2432.58000000,21.90000000,True,2297.22478780,8.68323580,8.68323580,2506.58958780
2024-10-08T10:00:00+00:00,2428.17000000,21.90000000,True,2297.27335120,8.73179920,8.73179920,2506.63815120
2024-10-08T11:00:00+00:00,2437.63000000,21.90000000,True,2297.32210380,8.78055180,8.78055180,2506.68690380
2024-10-08T12:00:00+00:00,2427.32000000,21.90000000,True,2297.37065020,8.82909820,8.82909820,2506.73545020
2024-10-08T13:00:00+00:00,2447.12000000,21.90000000,True,2297.41959260,8.87804060,8.87804060,2506.78439260
2024-10-08T14:00:00+00:00,2433.41000000,21.90000000,True,2297.46826080,8.92670880,8.92670880,2506.83306080
2024-10-08T15:00:00+00:00,2417.84000000,21.90000000,True,2297.51661760,8.97506560,8.97506560,2506.88141760
2024-10-08T16:00:00+00:00,2443.99000000,21.90000000,True,2297.56549740,9.02394540,9.02394540,2506.93029740
2024-10-08T17:00:00+00:00,2439.90000000,21.90000000,True,2297.61429540,9.07274340,9.07274340,2506.97909540
2024-10-08T18:00:00+00:00,2434.75000000,21.90000000,True,2297.66299040,9.12143840,9.12143840,2507.02779040
2024-10-08T19:00:00+00:00,2438.47000000,21.90000000,True,2297.71175980,9.17020780,9.17020780,2507.07655980
2024-10-08T20:00:00+00:00,2439.76000000,21.90000000,True,2297.76055500,9.21900300,9.21900300,2507.12535500
2024-10-08T21:00:00+00:00,2454.96000000,21.90000000,True,2297.80965420,9.26810220,9.26810220,2507.17445420
2024-10-08T22:00:00+00:00,2439.17000000,21.90000000,True,2297.85843760,9.31688560,9.31688560,2507.22323760
2024-10-08T23:00:00+00:00,2439.22000000,21.90000000,True,2297.90722200,9.36567000,9.36567000,2507.27202200
2024-10-09T00:00:00+00:00,2435.94000000,21.90000000,True,2297.95594080,9.41438880,9.41438880,2507.32074080
2024-10-09T01:00:00+00:00,2463.22000000,21.90000000,True,2298.00520520,9.46365320,9.46365320,2507.37000520
2024-10-09T02:00:00+00:00,2448.48000000,21.90000000,True,2298.05417480,9.51262280,9.51262280,2507.41897480
2024-10-09T03:00:00+00:00,2444.99000000,21.90000000,True,2298.10307460,9.56152260,9.56152260,2507.46787460
2024-10-09T04:00:00+00:00,2443.48000000,21.90000000,True,2298.15194420,9.61039220,9.61039220,2507.51674420
2024-10-09T05:00:00+00:00,2448.80000000,21.90000000,True,2298.20092020,9.65936820,9.65936820,2507.56572020
