ts,eth_price,funding_apr,in_position,cash,unrealized_pnl,total_funding_income_cumulative,account_value
2023-01-08T14:00:00+00:00,1265.99000000,7.00800000,True,2404.96196960,1.44848160,1.44848160,2500.49316960
2023-01-08T15:00:00+00:00,1274.81000000,7.00800000,True,2404.97012838,1.45664038,1.45664038,2500.50132838
2023-01-08T16:00:00+00:00,1264.81000000,7.00800000,True,2404.97822317,1.46473517,1.46473517,2500.50942317
2023-01-08T17:00:00+00:00,1264.00000000,7.00800000,True,2404.98631277,1.47282477,1.47282477,2500.51751277
2023-01-08T18:00:00+00:00,1265.26000000,7.00800000,True,2404.99441043,1.48092243,1.48092243,2500.52561043
2023-01-08T19:00:00+00:00,1265.48000000,7.00800000,True,2405.00250950,1.48902150,1.48902150,2500.53370950
2023-01-08T20:00:00+00:00,1271.25000000,7.00800000,True,2405.01064550,1.49715750,1.49715750,2500.54184550
2023-01-08T21:00:00+00:00,1269.71000000,7.00800000,True,2405.01877165,1.50528365,1.50528365,2500.54997165
2023-01-08T22:00:00+00:00,1270.09000000,7.00800000,True,2405.02690022,1.51341222,1.51341222,2500.55810022
2023-01-08T23:00:00+00:00,1289.53000000,7.00800000,True,2405.03515322,1.52166522,1.52166522,2500.56635322
2023-01-09T00:00:00+00:00,1294.63000000,7.00800000,True,2405.04343885,1.52995085,1.52995085,2500.57463885
2023-01-09T01:00:00+00:00,1293.99000000,7.00800000,True,2405.05172038,1.53823238,1.53823238,2500.58292038
2023-01-09T02:00:00+00:00,1305.99000000,7.00800000,True,2405.06007872,1.54659072,1.54659072,2500.59127872
2023-01-09T03:00:00+00:00,1310.43000000,7.00800000,True,2405.06846547,1.55497747,1.55497747,2500.59966547
2023-01-09T04:00:00+00:00,1311.08000000,7.00800000,True,2405.07685638,1.56336838,1.56336838,2500.60805638
2023-01-09T05:00:00+00:00,1307.90000000,7.00800000,True,2405.08522694,1.57173894,1.57173894,2500.61642694
2023-01-09T06:00:00+00:00,1308.76000000,7.00800000,True,2405.09360301,1.58011501,1.58011501,2500.62480301
2023-01-09T07:00:00+00:00,1312.00000000,7.00800000,True,2405.10199981,1.58851181,1.58851181,2500.63319981
2023-01-09T08:00:00+00:00,1310.03000000,7.00800000,True,2405.11038400,1.59689600,1.59689600,2500.64158400
2023-01-09T09:00:00+00:00,1316.39000000,7.00800000,True,2405.11880890,1.60532090,1.60532090,2500.65000890
2023-01-09T10:00:00+00:00,1322.45000000,7.00800000,True,2405.12727258,1.61378458,1.61378458,2500.65847258
2023-01-09T11:00:00+00:00,1318.04000000,7.00800000,True,2405.13570803,1.62222003,1.62222003,2500.66690803
2023-01-09T12:00:00+00:00,1319.05000000,7.00800000,True,2405.14414995,1.63066195,1.63066195,2500.67534995
2023-01-09T13:00:00+00:00,1319.46000000,7.00800000,True,2405.15259450,1.63910650,1.63910650,2500.68379450
2023-01-09T14:00:00+00:00,1326.72000000,7.00800000,True,2405.16108550,1.64759750,1.64759750,2500.69228550
2023-01-09T15:00:00+00:00,1335.10000000,7.00800000,True,2405.16963014,1.65614214,1.65614214,2500.70083014
2023-01-09T16:00:00+00:00,1337.28000000,7.00800000,True,2405.17818874,1.66470074,1.66470074,2500.70938874
2023-01-09T17:00:00+00:00,1340.91000000,7.00800000,True,2405.18677056,1.67328256,1.67328256,2500.71797056
2023-01-09T18:00:00+00:00,1334.37000000,7.00800000,True,2405.19531053,1.68182253,1.68182253,2500.72651053
2023-01-09T19:00:00+00:00,1329.71000000,7.00800000,True,2405.20382067,1.69033267,1.69033267,2500.73502067
2023-01-09T20:00:00+00:00,1320.52000000,7.00800000,True,2405.21227200,1.69878400,1.69878400,2500.74347200
2023-01-09T21:00:00+00:00,1318.55000000,7.00800000,True,2405.22071072,1.70722272,1.70722272,2500.75191072
2023-01-09T22:00:00+00:00,1321.12000000,7.00800000,True,2405.22916589,1.71567789,1.71567789,2500.76036589
2023-01-09T23:00:00+00:00,1320.55000000,7.00800000,True,2405.23761741,1.72412941,1.72412941,2500.76881741
2023-01-10T00:00:00+00:00,1326.71000000,7.00800000,True,2405.24610835,1.73262035,1.73262035,2500.77730835
2023-01-10T01:00:00+00:00,1324.31000000,7.00800000,True,2405.25458394,1.74109594,1.74109594,2500.78578394
2023-01-10T02:00:00+00:00,1321.19000000,7.00800000,True,2405.26303955,1.74955155,1.74955155,2500.79423955
2023-01-10T03:00:00+00:00,1324.07000000,7.00800000,True,2405.27151360,1.75802560,1.75802560,2500.80271360
2023-01-10T04:00:00+00:00,1327.37000000,7.00800000,True,2405.28000877,1.76652077,1.76652077,2500.81120877
2023-01-10T05:00:00+00:00,1327.01000000,7.00800000,True,2405.28850163,1.77501363,1.77501363,2500.81970163
2023-01-10T06:00:00+00:00,1324.60000000,7.00800000,True,2405.29697907,1.78349107,1.78349107,2500.82817907
2023-01-10T07:00:00+00:00,1322.79000000,7.00800000,True,2405.30544493,1.79195693,1.79195693,2500.83664493
2023-01-10T08:00:00+00:00,1328.58000000,7.00800000,True,2405.31394784,1.80045984,1.80045984,2500.84514784
2023-01-10T09:00:00+00:00,1329.84000000,7.00800000,True,2405.32245882,1.80897082,1.80897082,2500.85365882
2023-01-10T10:00:00+00:00,1332.98000000,7.00800000,True,2405.33098989,1.81750189,1.81750189,2500.86218989
2023-01-10T11:00:00+00:00,1329.06000000,7.00800000,True,2405.33949587,1.82600787,1.82600787,2500.87069587
2023-01-10T12:00:00+00:00,1325.60000000,7.00800000,True,2405.34797971,1.83449171,1.83449171,2500.87917971
2023-01-10T13:00:00+00:00,1328.52000000,7.00800000,True,2405.35648224,1.84299424,1.84299424,2500.88768224
2023-01-10T14:00:00+00:00,1331.60000000,7.00800000,True,2405.36500448,1.85151648,1.85151648,2500.89620448
2023-01-10T15:00:00+00:00,1333.28000000,7.00800000,True,2405.37353747,1.86004947,1.86004947,2500.90473747
2023-01-10T16:00:00+00:00,1330.65000000,7.00800000,True,2405.38205363,1.86856563,1.86856563,2500.91325363
2023-01-10T17:00:00+00:00,1331.74000000,7.00800000,True,2405.39057677,1.87708877,1.87708877,2500.92177677
2023-01-10T18:00:00+00:00,1340.39000000,7.00800000,True,2405.39915526,1.88566726,1.88566726,2500.93035526
2023-01-10T19:00:00+00:00,1339.47000000,7.00800000,True,2405.40772787,1.89423987,1.89423987,2500.93892787
2023-01-10T20:00:00+00:00,1341.46000000,7.00800000,True,2405.41631322,1.90282522,1.90282522,2500.94751322
2023-01-10T21:00:00+00:00,1339.54000000,7.00800000,True,2405.42488627,1.91139827,1.91139827,2500.95608627
2023-01-10T22:00:00+00:00,1335.23000000,7.00800000,True,2405.43343174,1.91994374,1.91994374,2500.96463174
2023-01-10T23:00:00+00:00,1335.28000000,7.00800000,True,2405.44197754,1.92848954,1.92848954,2500.97317754
2023-01-11T00:00:00+00:00,1338.28000000,7.00800000,True,2405.45054253,1.93705453,1.93705453,2500.98174253
2023-01-11T01:00:00+00:00,1338.28000000,7.00800000,True,2405.45910752,1.94561952,1.94561952,2500.99030752
2023-01-11T02:00:00+00:00,1330.87000000,7.00800000,True,2405.46762509,1.95413709,1.95413709,2500.99882509
2023-01-11T03:00:00+00:00,1330.85000000,7.00800000,True,2405.47614253,1.96265453,1.96265453,2501.00734253
2023-01-11T04:00:00+00:00,1331.59000000,7.00800000,True,2405.48466470,1.97117670,1.97117670,2501.01586470
2023-01-11T05:00:00+00:00,1330.29000000,7.00800000,True,2405.49317856,1.97969056,1.97969056,2501.02437856
2023-01-11T06:00:00+00:00,1333.95000000,7.00800000,True,2405.50171584,1.98822784,1.98822784,2501.03291584
2023-01-11T07:00:00+00:00,1335.50000000,7.00800000,True,2405.51026304,1.99677504,1.99677504,2501.04146304
2023-01-11T08:00:00+00:00,1333.59000000,7.00800000,True,2405.51879802,2.00531002,2.00531002,2501.04999802
2023-01-11T09:00:00+00:00,1334.79000000,7.00800000,True,2405.52734067,2.01385267,2.01385267,2501.05854067
2023-01-11T10:00:00+00:00,1335.95000000,7.00800000,True,2405.53589075,2.02240275,2.02240275,2501.06709075
2023-01-11T11:00:00+00:00,1336.41000000,7.00800000,True,2405.54444378,2.03095578,2.03095578,2501.07564378
2023-01-11T12:00:00+00:00,1332.81000000,7.00800000,True,2405.55297376,2.03948576,2.03948576,2501.08417376
2023-01-11T13:00:00+00:00,1332.38000000,7.00800000,True,2405.56150099,2.04801299,2.04801299,2501.09270099
2023-01-11T14:00:00+00:00,1332.33000000,7.00800000,True,2405.57002790,2.05653990,2.05653990,2501.10122790
2023-01-11T15:00:00+00:00,1322.60000000,7.00800000,True,2405.57849254,2.06500454,2.06500454,2501.10969254
2023-01-11T16:00:00+00:00,1324.75000000,7.00800000,True,2405.58697094,2.07348294,2.07348294,2501.11817094
2023-01-11T17:00:00+00:00,1327.61000000,7.00800000,True,2405.59546765,2.08197965,2.08197965,2501.12666765
2023-01-11T18:00:00+00:00,1337.64000000,7.00800000,True,2405.60402854,2.09054054,2.09054054,2501.13522854
2023-01-11T19:00:00+00:00,1342.21000000,7.00800000,True,2405.61261869,2.09913069,2.09913069,2501.14381869
2023-01-11T20:00:00+00:00,1341.96000000,7.00800000,True,2405.62120723,2.10771923,2.10771923,2501.15240723
2023-01-11T21:00:00+00:00,1342.70000000,7.00800000,True,2405.62980051,2.11631251,2.11631251,2501.16100051
2023-01-11T22:00:00+00:00,1349.49000000,7.00800000,True,2405.63843725,2.12494925,2.12494925,2501.16963725
2023-01-11T23:00:00+00:00,1389.11000000,7.00800000,True,2405.64732755,2.13383955,2.13383955,2501.17852755
2023-01-12T00:00:00+00:00,1414.79000000,7.00800000,True,2405.65638221,2.14289421,2.14289421,2501.18758221
2023-01-12T01:00:00+00:00,1402.03000000,7.00800000,True,2405.66535520,2.15186720,2.15186720,2501.19655520
2023-01-12T02:00:00+00:00,1398.78000000,7.00800000,True,2405.67430739,2.16081939,2.16081939,2501.20550739
2023-01-12T03:00:00+00:00,1401.20000000,7.00800000,True,2405.68327507,2.16978707,2.16978707,2501.21447507
2023-01-12T04:00:00+00:00,1403.50000000,7.00800000,True,2405.69225747,2.17876947,2.17876947,2501.22345747
2023-01-12T05:00:00+00:00,1394.78000000,7.00800000,True,2405.70118406,2.18769606,2.18769606,2501.23238406
2023-01-12T06:00:00+00:00,1399.01000000,7.00800000,True,2405.71013773,2.19664973,2.19664973,2501.24133773
2023-01-12T07:00:00+00:00,1398.20000000,7.00800000,True,2405.71908621,2.20559821,2.20559821,2501.25028621
2023-01-12T08:00:00+00:00,1399.88000000,7.00800000,True,2405.72804544,2.21455744,2.21455744,2501.25924544
2023-01-12T09:00:00+00:00,1399.96000000,7.00800000,True,2405.73700518,2.22351718,2.22351718,2501.26820518
2023-01-12T10:00:00+00:00,1399.74000000,7.00800000,True,2405.74596352,2.23247552,2.23247552,2501.27716352
2023-01-12T11:00:00+00:00,1398.00000000,7.00800000,True,2405.75491072,2.24142272,2.24142272,2501.28611072
2023-01-12T12:00:00+00:00,1398.76000000,7.00800000,True,2405.76386278,2.25037478,2.25037478,2501.29506278
2023-01-12T13:00:00+00:00,1406.26000000,7.00800000,True,2405.77286285,2.25937485,2.25937485,2501.30406285
2023-01-12T14:00:00+00:00,1380.37000000,7.00800000,True,2405.78169722,2.26820922,2.26820922,2501.31289722
2023-01-12T15:00:00+00:00,1386.60000000,7.00800000,True,2405.79057146,2.27708346,2.27708346,2501.32177146
2023-01-12T16:00:00+00:00,1385.96000000,7.00800000,True,2405.79944160,2.28595360,2.28595360,2501.33064160
2023-01-12T17:00:00+00:00,1428.93000000,7.00800000,True,2405.80858675,2.29509875,2.29509875,2501.33978675
2023-01-12T18:00:00+00:00,1421.06000000,7.00800000,True,2405.81768154,2.30419354,2.30419354,2501.34888154
2023-01-12T19:00:00+00:00,1426.39000000,7.00800000,True,2405.82681043,2.31332243,2.31332243,2501.35801043
2023-01-12T20:00:00+00:00,1434.05000000,7.00800000,True,2405.83598835,2.32250035,2.32250035,2501.36718835
2023-01-12T21:00:00+00:00,1427.20000000,7.00800000,True,2405.84512243,2.33163443,2.33163443,2501.37632243
2023-01-12T22:00:00+00:00,1422.49000000,7.00800000,True,2405.85422637,2.34073837,2.34073837,2501.38542637
2023-01-12T23:00:00+00:00,1415.91000000,7.00800000,True,2405.86328819,2.34980019,2.34980019,2501.39448819
2023-01-13T00:00:00+00:00,1406.57000000,7.00800000,True,2405.87229024,2.35880224,2.35880224,2501.40349024
2023-01-13T01:00:00+00:00,1406.61000000,7.00800000,True,2405.88129254,2.36780454,2.36780454,2501.41249254
2023-01-13T02:00:00+00:00,1409.01000000,7.00800000,True,2405.89031021,2.37682221,2.37682221,2501.42151021
2023-01-13T03:00:00+00:00,1414.00000000,7.00800000,True,2405.89935981,2.38587181,2.38587181,2501.43055981
2023-01-13T04:00:00+00:00,1411.21000000,7.00800000,True,2405.90839155,2.39490355,2.39490355,2501.43959155
2023-01-13T05:00:00+00:00,1407.00000000,7.00800000,True,2405.91739635,2.40390835,2.40390835,2501.44859635
2023-01-13T06:00:00+00:00,1410.98000000,7.00800000,True,2405.92642662,2.41293862,2.41293862,2501.45762662
2023-01-13T07:00:00+00:00,1408.13000000,7.00800000,True,2405.93543866,2.42195066,2.42195066,2501.46663866
2023-01-13T08:00:00+00:00,1408.40000000,7.00800000,True,2405.94445242,2.43096442,2.43096442,2501.47565242
2023-01-13T09:00:00+00:00,1411.06000000,7.00800000,True,2405.95348320,2.43999520,2.43999520,2501.48468320
2023-01-13T10:00:00+00:00,1416.00000000,7.00800000,True,2405.96254560,2.44905760,2.44905760,2501.49374560
2023-01-13T11:00:00+00:00,1409.17000000,7.00800000,True,2405.97156429,2.45807629,2.45807629,2501.50276429
2023-01-13T12:00:00+00:00,1406.35000000,7.00800000,True,2405.98056493,2.46707693,2.46707693,2501.51176493
2023-01-13T13:00:00+00:00,1404.51000000,7.00800000,True,2405.98955379,2.47606579,2.47606579,2501.52075379
2023-01-13T14:00:00+00:00,1409.48000000,7.00800000,True,2405.99857446,2.48508646,2.48508646,2501.52977446
2023-01-13T15:00:00+00:00,1422.05000000,7.00800000,True,2406.00767558,2.49418758,2.49418758,2501.53887558
2023-01-13T16:00:00+00:00,1410.37000000,7.00800000,True,2406.01670195,2.50321395,2.50321395,2501.54790195
2023-01-13T17:00:00+00:00,1416.44000000,7.00800000,True,2406.02576717,2.51227917,2.51227917,2501.55696717
2023-01-13T18:00:00+00:00,1416.48000000,7.00800000,True,2406.03483264,2.52134464,2.52134464,2501.56603264
2023-01-13T19:00:00+00:00,1420.01000000,7.00800000,True,2406.04392070,2.53043270,2.53043270,2501.57512070
2023-01-13T20:00:00+00:00,1427.06000000,7.00800000,True,2406.05305389,2.53956589,2.53956589,2501.58425389
2023-01-13T21:00:00+00:00,1455.65000000,7.00800000,True,2406.06237005,2.54888205,2.54888205,2501.59357005
2023-01-13T22:00:00+00:00,1453.30000000,7.00800000,True,2406.07167117,2.55818317,2.55818317,2501.60287117
2023-01-13T23:00:00+00:00,1451.11000000,7.00800000,True,2406.08095827,2.56747027,2.56747027,2501.61215827
